requirement_id,section,source_line,source_text,implementation_symbols,code_locations,acceptance,status
Q3-L2536,3.26,2536,12. 全部 SOC 满足,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2538,3.26,2538,\[,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2539,3.26,2539,1200\le E_t\le10800;,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2540,3.26,2540,\],rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2542,3.26,2542,13. 单时段实际充、放电量均不超过,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2544,3.26,2544,\[,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2545,3.26,2545,\frac{5000}{6}\text{ kWh};,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2546,3.26,2546,\],rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2548,3.26,2548,14. 不出现实际同时充电与放电；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2549,3.26,2549,15. 计划购电量与代理购电量满足显式有限上界 \(\bar G_t\)，全部 Big-\(M\) 来自变量域推导而非任意大常数；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2550,3.26,2550,16. 当日真实 \(24{:}00\) SOC 与次日 \(0{:}00\) SOC 完全连续；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2551,3.26,2551,17. 终端残值只进入优化目标，不计入题目要求报告的实际购电费用；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2552,3.26,2552,18. \(u_t\) 仅解释为未利用剩余电量，不把含外网购电剩余的 spill 错称为纯弃光；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2553,3.26,2553,19. 尾部保持与 \(k\)-medoids 后所有代表场景权重非负且和为 1；场景缩减只保持总概率质量，不宣称缩减分布与原经验分布完全相同；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2554,3.26,2554,20. \(M_2\) 的树节点必须由阶段条件聚类生成，同一节点下所有 descendant scenarios 共享该阶段决策，禁止把每条连续预测轨迹直接作为独立早期节点；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2555,3.26,2555,21. \(M_2\) 只作为 ex-post benchmark，其结果不得用于重新选择正式 \(M_1\) 的结构、场景规模、尾部名额、终端价值或历史窗口；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2556,3.26,2556,22. sequential-settlement 敏感性必须重新求解模型，而不是只对原策略事后重新计费；,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2557,3.26,2557,23. 最终费用必须由最终有效购电量、真实调整量和真实紧急购电量重新计算，不能直接把某个随机场景目标值、surrogate cost 或 terminal value 当作实际成本。,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2559,3.26,2559,---,rolling.validate_frame;physics.validate;config.Config;multistage.conditional_tree;data.Inputs,src/q3/rolling.py:156;src/q3/physics.py:51;src/q3/config.py:16;src/q3/multistage.py:14;src/q3/data.py:15,tests.txt；未来污染、冻结策略、费用、SOC、模板、树结构实际核验,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2561,3.27,2561,# 3.27 `result3.xlsx` 输出逻辑,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2563,3.27,2563,## 3.27.1 计划购电量,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2565,3.27,2565,保存：,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2567,3.27,2567,\[,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2568,3.27,2568,\boxed{,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2569,3.27,2569,"g_{d,t}^{0}",export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2570,3.27,2570,},export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2571,3.27,2571,\],export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2573,3.27,2573,即每天 \(0{:}00\) 根据当时预报制定的原始全天计划购电量。,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2575,3.27,2575,---,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2577,3.27,2577,## 3.27.2 调整购电量,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2579,3.27,2579,程序内部同时保留：,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2581,3.27,2581,"- \(6{:}00,12{:}00,18{:}00\) 各节点 committed block 的**调整后绝对购电量** \(g^{(k)}\)；",export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2582,3.27,2582,- 相对 \(0{:}00\) 原计划的调整差额,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2584,3.27,2584,\[,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2585,3.27,2585,\delta g^{(k)}=g^{(k)}-g^0;,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2586,3.27,2586,\],export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2588,3.27,2588,- 下一节点之后用于 look-ahead 的代理量 \(\widetilde g^{(k)}\)；,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2589,3.27,2589,- 当天最终生效量 \(g^{\mathrm{eff}}\)。,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L2591,3.27,2591,在模型定义中，“调整购电量”统一指节点 \(k\) 重新制定的**调整后绝对购电量** \(g^{(k)}\)，而 \(\delta g^{(k)}\) 仅用于结算和程序核验。真实结算只使用 committed block 最终形成的 \(g^{\mathrm{eff}}\)，不得把 \(\widetilde g^{(k)}\) 当作已经发生的交易量。,export.export_workbook;export.emergency_events;export.write_tables,src/q3/export.py:72;src/q3/export.py:16;src/q3/export.py:56,test_real_day_rollout_and_template；正式334天工作簿未生成,implemented; bounded-tests-only; full-numerical-evaluation-not-run
