origin,horizon,slot,forecast_net_kwh,actual_net_kwh,error_kwh
2025-11-11,1,35,673.63094984427232,623.50296666666657,-50.127983177605756
2025-11-11,1,36,801.7146046326103,769.94333333333327,-31.771271299277032
2025-11-11,1,37,804.77694144429881,817.65851666666674,12.881575222367928
2025-11-11,1,38,801.15743189111356,833.24051666666662,32.083084775553061
2025-11-11,1,39,801.01170109242128,845.10666666666668,44.094965574245407
2025-11-11,1,40,806.53365980692013,804.05208333333337,-2.481576473586756
2025-11-11,1,41,811.04958513392182,794.2208833333334,-16.828701800588419
2025-11-11,1,42,732.34587777582101,782.44875000000002,50.102872224179009
2025-11-11,1,43,681.88176983868982,684.0086,2.1268301613101812
2025-11-11,1,44,632.16034572786486,625.60558333333336,-6.5547623945315081
2025-11-11,1,45,580.24113253396933,611.99416666666673,31.753034132697394
2025-11-11,1,46,521.20437906206348,539.01795000000004,17.813570937936561
2025-11-11,1,47,572.8806787284235,565.4635833333333,-7.4170953950902003
2025-11-11,1,48,723.1520279165394,687.45416666666677,-35.697861249872631
2025-11-11,1,49,682.29440996837525,718.12193333333346,35.827523364958211
2025-11-11,1,50,609.30049754229572,660.78653333333341,51.486035791037693
2025-11-11,1,51,566.39583762543487,586.26125000000002,19.865412374565153
2025-11-11,1,52,512.95968149634791,555.30746666666676,42.347785170318843
2025-11-11,1,53,456.12660851628311,520.70864999999992,64.582041483716807
2025-11-11,1,54,395.72376153067199,451.11000000000007,55.386238469328077
2025-11-11,1,55,352.67458790645105,365.45278333333334,12.778195426882291
2025-11-11,1,56,299.31897995675354,309.21465000000006,9.8956700432465254
2025-11-11,1,57,249.36161873226365,278.13791666666674,28.77629793440309
2025-11-11,1,58,204.08465038162544,231.06773333333331,26.983082951707871
2025-11-11,1,59,161.92687513321502,200.09471666666664,38.167841533451622
2025-11-11,1,60,116.91870824218798,173.63166666666666,56.712958424478686
2025-11-11,1,61,79.590587074068637,103.81115,24.220562925931361
2025-11-11,1,62,54.676057184346519,45.513699999999972,-9.162357184346547
2025-11-11,1,63,22.397215212207659,22.092083333333296,-0.30513187887436288
2025-11-11,1,64,-17.55860357124963,0.64073333333332505,18.199336904582957
2025-11-11,1,65,-42.053834017528061,-44.1558500000001,-2.1020159824720395
2025-11-11,1,66,-52.386323997698128,-112.0366666666667,-59.650342668968577
2025-11-11,1,67,-83.844886916182077,-176.60258333333331,-92.757696417151237
2025-11-11,1,68,-114.60197902763078,-200.70898333333329,-86.107004305702517
2025-11-11,1,69,-133.86875157846271,-182.02166666666668,-48.152915088203969
2025-11-11,1,70,-137.61185930264537,-160.41348333333326,-22.80162403068789
2025-11-11,1,71,-165.54914218894055,-192.29235000000003,-26.743207811059477
2025-11-11,1,72,-216.85506687471494,-262.27666666666664,-45.421599791951706
2025-11-11,1,73,-219.57332986811812,-298.01783333333333,-78.444503465215206
2025-11-11,1,74,-201.86426843079698,-301.40061666666662,-99.536348235869639
2025-11-11,1,75,-214.26600943153335,-294.71041666666662,-80.444407235133269
2025-11-11,1,76,-219.45221828304057,-287.34044999999998,-67.88823171695941
2025-11-11,1,77,-172.69430407302875,-235.54614999999998,-62.851845926971237
2025-11-11,1,78,-120.61933946200118,-138.71416666666664,-18.094827204665464
2025-11-11,1,79,-108.59032027696564,-51.409066666666753,57.181253610298889
2025-11-11,1,80,-97.788853278476225,-20.088400000000092,77.700453278476132
2025-11-11,1,81,-93.00897062541496,-17.77541666666669,75.233553958748274
2025-11-11,1,82,-64.683130889475706,26.746733333333243,91.429864222808945
2025-11-11,1,83,-31.786669810282699,79.620433333333338,111.40710314361604
2025-11-11,1,84,2.5976918130775934,105.31791666666656,102.72022485358897
2025-11-11,1,85,42.38219161948291,106.33555000000008,63.953358380517173
2025-11-11,1,86,92.866317815195245,133.08051666666674,40.214198851471494
2025-11-11,1,87,148.02224011541799,186.67833333333343,38.656093217915441
2025-11-11,1,88,205.3273243436773,221.79761666666673,16.470292322989422
2025-11-11,1,89,250.73129121396019,250.51823333333337,-0.21305788062682041
2025-11-11,1,90,285.19832607956477,284.39833333333326,-0.79999274623150995
2025-11-11,1,91,338.23485153907041,323.1586666666667,-15.076184872403701
2025-11-11,1,92,388.73282122091501,380.42274999999995,-8.3100712209150629
2025-11-11,1,93,444.3064296963517,452.3891666666666,8.0827369703148975
2025-11-11,1,94,508.10573311608147,517.42905000000007,9.3233168839186078
2025-11-11,1,95,570.27196690755841,567.87980000000005,-2.3921669075583623
2025-11-11,1,96,623.52807934381542,622.3529166666666,-1.1751626771488191
2025-11-11,1,97,672.39069152103946,702.75601666666671,30.365325145627253
2025-11-11,1,98,729.27983777954296,757.17284999999993,27.893012220456967
2025-11-11,1,99,794.26365823060371,787.67166666666674,-6.5919915639369719
2025-11-11,1,100,857.38301349465144,851.08965000000001,-6.2933634946514303
2025-11-11,1,101,913.63797947088415,932.45399999999984,18.81602052911569
2025-11-11,1,102,955.03380155156844,995.00958333333347,39.975781781765022
2025-11-11,1,103,1002.9136658372827,1013.1241333333332,10.210467496050569
2025-11-11,1,104,1023.0910464495277,1013.3565166666667,-9.7345297828609318
2025-11-11,1,105,1023.6617352250378,1034.4383333333333,10.776598108295502
2025-11-11,1,106,1029.43171199982,1045.5101500000001,16.078438000180086
2025-11-11,1,107,923.61038728283245,917.00525000000005,-6.605137282832402
2025-11-11,1,108,727.44607687442522,716.89999999999998,-10.546076874425239
2025-11-11,1,109,725.70918936710677,666.10823333333337,-59.6009560337734
2025-11-11,1,110,726.29232482492398,694.48333333333323,-31.808991491590746
2025-11-11,1,111,706.30893256542095,723.91166666666675,17.602734101245801
2025-11-11,1,112,725.57346071556685,740.62519999999995,15.051739284433097
2025-11-11,1,113,727.54383979878401,720.08376666666663,-7.4600731321173726
2025-11-11,1,114,711.87764261386883,687.49166666666667,-24.385975947202155
2025-11-11,1,115,711.36526395270369,699.15625,-12.209013952703685
2025-11-11,1,116,723.20991460482867,724.10068333333322,0.89076872850455402
2025-11-11,1,117,725.32311933824224,734.49166666666667,9.1685473284244381
2025-11-11,1,118,725.3625087067594,732.06410000000005,6.7015912932406536
2025-11-11,1,119,722.28009848666409,733.83866666666665,11.558568180002567
2025-11-11,1,120,713.64586504116141,742.57499999999993,28.929134958838517
2025-11-11,1,121,707.19683802362135,744.56796666666662,37.371128643045267
2025-11-11,1,122,716.00624479125247,732.3027166666667,16.296471875414227
2025-11-11,1,123,722.28009848666409,719.16666666666663,-3.1134318199974587
2025-11-11,1,124,720.34070424838217,722.56748333333337,2.2267790849512039
2025-11-11,1,125,723.05845394177697,702.72834999999998,-20.330103941776997
2025-11-11,1,126,735.055376923057,682.04499999999996,-53.010376923057038
2025-11-11,1,127,724.31893652569079,720.42509999999993,-3.8938365256908583
2025-11-11,1,128,713.46432699540537,727.16273333333322,13.69840633792785
2025-11-11,1,129,722.23932282091437,710.81500000000005,-11.424322820914313
2025-11-11,1,130,731.72770143498667,753.13029999999992,21.40259856501325
2025-11-11,1,131,676.50424743510223,688.88976666666667,12.385519231564444
2025-11-11,1,132,568.21183915382039,546.78166666666664,-21.430172487153754
2025-11-11,1,133,553.92588899084262,535.4787,-18.447188990842619
2025-11-11,1,134,573.14958027588466,559.82195000000002,-13.327630275884644
2025-11-11,1,135,570.24974275572117,556.93166666666673,-13.318076089054443
2025-11-11,1,136,560.58916561142712,560.94606666666664,0.35690105523951843
2025-11-11,1,137,556.21810341982143,551.65886666666665,-4.5592367531547779
2025-11-11,1,138,571.10629432136682,535.83166666666659,-35.274627654700225
2025-11-11,1,139,552.41559201013422,546.1230333333333,-6.2925586768009225
2025-11-11,1,140,552.764602589746,552.9975833333333,0.23298074358729082
2025-11-11,1,141,572.28089506283538,540.83833333333337,-31.442561729502017
2025-11-11,1,142,561.39716385013537,528.04291666666666,-33.354247183468715
2025-11-11,1,143,542.32144219335942,546.88459999999998,4.5631578066405609
2025-11-11,1,144,550.87353541882783,576.38499999999999,25.511464581172163
2025-11-11,2,1,558.1380027485958,566.23975000000007,8.1017472514042765
2025-11-11,2,2,574.7445710532121,570.80165,-3.9429210532121033
2025-11-11,2,3,587.41564581915361,589.17999999999995,1.7643541808463397
2025-11-11,2,4,597.57567168029743,566.75386666666668,-30.821805013630751
2025-11-11,2,5,587.41564581915361,559.12873333333334,-28.286912485820267
2025-11-11,2,6,573.5855615071323,582.97333333333336,9.3877718262010603
2025-11-11,2,7,579.0357774560091,596.40168333333338,17.36590587732428
2025-11-11,2,8,592.18953160494743,592.846,0.65646839505257049
2025-11-11,2,9,595.55314176068453,574.35333333333335,-21.199808427351172
2025-11-11,2,10,602.66229518613829,551.70878333333337,-50.953511852804922
2025-11-11,2,11,600.85766875862043,571.16645000000005,-29.69121875862038
2025-11-11,2,12,594.24545166916562,612.68999999999994,18.444548330834323
2025-11-11,2,13,585.77417241706667,608.55713333333335,22.782960916266688
2025-11-11,2,14,591.21298524463521,598.74823333333336,7.5352480886981539
2025-11-11,2,15,599.82008058001145,600.3366666666667,0.51658608665525207
2025-11-11,2,16,605.37706538419627,593.30646666666667,-12.070598717529606
2025-11-11,2,17,605.72132655319763,609.22018333333335,3.4988567801357249
2025-11-11,2,18,609.85357678308208,631.68166666666673,21.828089883584653
2025-11-11,2,19,605.42183396399696,609.43456666666668,4.012732702669723
2025-11-11,2,20,593.25088884653599,594.40811666666661,1.157227820130629
2025-11-11,2,21,582.67976320895582,596.44833333333338,13.768570124377561
2025-11-11,2,22,600.11957316921223,578.8185666666667,-21.301006502545533
2025-11-11,2,23,605.72132655319763,589.42628333333334,-16.295043219864283
2025-11-11,2,24,605.83828381432761,624.31333333333339,18.475049519005779
2025-11-11,2,25,600.17036616768576,624.0542333333334,23.883867165647644
2025-11-11,2,26,601.18093041080078,602.41486666666663,1.2339362558658422
2025-11-11,2,27,602.0927680869421,590.92333333333329,-11.169434753608812
2025-11-11,2,28,596.31038705117487,606.90861666666672,10.598229615491846
2025-11-11,2,29,595.55297694047067,618.01313333333337,22.4601563928627
2025-11-11,2,30,600.33209200861631,618.72166666666669,18.389574658050378
2025-11-11,2,31,602.55398651707333,628.17885000000001,25.624863482926685
2025-11-11,2,32,605.71823578546207,609.55084999999997,3.8326142145378981
2025-11-11,2,33,615.29463254906807,565.52166666666665,-49.772965882401422
2025-11-11,2,34,615.29460689309144,557.35694999999998,-57.937656893091457
2025-11-11,2,35,687.35205554500669,658.70844999999997,-28.643605545006722
2025-11-11,2,36,801.86548139976685,803.01833333333332,1.1528519335664669
2025-11-11,2,37,804.92777331349623,835.3438666666666,30.416093353170368
2025-11-11,2,38,801.26224553873647,816.84613333333334,15.583887794596876
2025-11-11,2,39,801.86548139976685,802.71333333333325,0.8478519335664032
2025-11-11,2,40,804.61424882370022,790.4461500000001,-14.16809882370012
2025-11-11,2,41,785.60063575275763,809.46971666666661,23.869080913908988
2025-11-11,2,42,733.28341768452583,796.8175,63.534082315474166
2025-11-11,2,43,678.04729102333624,686.54239999999993,8.4951089766636869
2025-11-11,2,44,635.69274907422459,612.85958333333338,-22.833165740891218
2025-11-11,2,45,585.14074275741211,588.12,2.9792572425878916
2025-11-11,2,46,524.06676803193716,521.12825000000009,-2.9385180319370647
2025-11-11,2,47,575.49754526291053,587.85946666666666,12.361921403756128
2025-11-11,2,48,724.0257269470294,724.76625000000001,0.74052305297061594
2025-11-11,2,49,688.46075196331185,666.50720000000013,-21.953551963311725
2025-11-11,2,50,616.83885268651738,566.31634999999994,-50.522502686517441
2025-11-11,2,51,573.25673625848071,522.87416666666661,-50.382569591814104
2025-11-11,2,52,515.92134871602684,484.92053333333342,-31.000815382693418
2025-11-11,2,53,463.29132568560618,450.42950000000002,-12.861825685606163
2025-11-11,2,54,401.19756103835334,400.94208333333336,-0.25547770501998457
2025-11-11,2,55,361.73699183590105,307.52711666666681,-54.209875169234238
2025-11-11,2,56,305.50352244207033,219.46741666666671,-86.036105775403627
2025-11-11,2,57,251.61717844402651,160.21416666666664,-91.403011777359865
2025-11-11,2,58,208.72751359193066,115.7476666666668,-92.979846925263857
2025-11-11,2,59,166.38436346499734,102.93355000000004,-63.450813464997296
2025-11-11,2,60,118.63512588541941,98.785416666666762,-19.84970921875265
2025-11-11,2,61,80.561428340142356,54.95115000000002,-25.610278340142337
2025-11-11,2,62,65.558911842659356,12.244250000000042,-53.314661842659312
2025-11-11,2,63,51.664650823689804,-3.816666666666606,-55.48131749035641
2025-11-11,2,64,-1.9055674340626563,-12.034799999999905,-10.129232565937249
2025-11-11,2,65,-41.970484907057802,-53.149700000000088,-11.179215092942286
2025-11-11,2,66,-47.26990109300656,-107.14791666666663,-59.878015573660072
2025-11-11,2,67,-79.430785950774862,-111.66945000000003,-32.238664049225164
2025-11-11,2,68,-109.71351354581081,-97.162283333333406,12.551230212477407
2025-11-11,2,69,-127.03272353606901,-93.467083333333292,33.565640202735722
2025-11-11,2,70,-144.64480074892981,-108.59411666666665,36.05068408226316
2025-11-11,2,71,-183.38539568216933,-158.65084999999999,24.73454568216934
2025-11-11,2,72,-196.42732681173797,-200.34583333333345,-3.9185065215954751
2025-11-11,2,73,-194.71769273093091,-161.18593333333334,33.531759397597568
2025-11-11,2,74,-197.54206284103188,-96.974300000000014,100.56776284103186
2025-11-11,2,75,-229.68801589071623,-58.318750000000058,171.36926589071618
2025-11-11,2,76,-223.86036283180496,-48.102716666666765,175.7576461651382
2025-11-11,2,77,-178.83510064542602,-32.550916666666581,146.28418397875944
2025-11-11,2,78,-118.99274884597237,-24.875,94.117748845972372
2025-11-11,2,79,-102.79462838382112,-60.069416666666562,42.725211717154558
2025-11-11,2,80,-90.566494481931386,-42.9705333333333,47.595961148598086
2025-11-11,2,81,-85.023872275430378,26.211249999999989,111.23512227543037
2025-11-11,2,82,-58.627869039239158,54.006033333333257,112.63390237257241
2025-11-11,2,83,-27.569860318162984,85.088466666666591,112.65832698482957
2025-11-11,2,84,1.4316445793674575,133.62333333333331,132.19168875396585
2025-11-11,2,85,44.232500845337505,162.26448333333337,118.03198248799586
2025-11-11,2,86,94.095071447863873,192.53325000000009,98.438178552136222
2025-11-11,2,87,145.75549240809292,240.41124999999997,94.655757591907047
2025-11-11,2,88,198.83071110601804,296.34690000000001,97.516188893981962
2025-11-11,2,89,240.64251533065104,334.45495,93.81243466934896
2025-11-11,2,90,279.32975473965718,367.12041666666664,87.790661927009467
2025-11-11,2,91,333.71256606132891,427.37351666666677,93.66095060533786
2025-11-11,2,92,389.89623685243879,465.63065,75.734413147561213
2025-11-11,2,93,441.0394493206511,486.21916666666669,45.179717346015593
2025-11-11,2,94,505.58567922240235,543.53123333333326,37.945554110930914
2025-11-11,2,95,564.72176286585466,594.81964999999991,30.097887134145253
2025-11-11,2,96,616.20400663724558,633.87333333333333,17.669326696087751
2025-11-11,2,97,672.60263118385808,698.66023333333339,26.057602149475315
2025-11-11,2,98,731.17557214595729,759.17386666666664,27.998294520709351
2025-11-11,2,99,796.9349300670209,810.76291666666657,13.827986599645669
2025-11-11,2,100,852.60934819066085,878.86321666666663,26.253868476005778
2025-11-11,2,101,910.84313065230208,938.52701666666655,27.683886014364475
2025-11-11,2,102,955.92443779394353,982.95583333333332,27.031395539389791
2025-11-11,2,103,1001.1871361336284,1025.71955,24.532413866371598
2025-11-11,2,104,1000.0222021297747,1035.7180666666666,35.695864536891918
2025-11-11,2,105,1010.7940521353721,1046.5216666666668,35.727614531294648
2025-11-11,2,106,1035.7586178728709,1071.9488833333335,36.19026546046257
2025-11-11,2,107,932.74504608070731,930.81203333333326,-1.9330127473740504
2025-11-11,2,108,725.47399610539878,700.69666666666672,-24.777329438732068
2025-11-11,2,109,712.88166494084442,666.32815000000005,-46.553514940844366
2025-11-11,2,110,725.57175902975757,696.18274999999994,-29.389009029757631
2025-11-11,2,111,724.92289440095885,698.54666666666662,-26.376227734292229
2025-11-11,2,112,726.14953151547525,716.21248333333324,-9.9370481821420071
2025-11-11,2,113,726.25042587812356,739.40873333333332,13.158307455209751
2025-11-11,2,114,721.98409343377364,745.15666666666664,23.172573232893001
2025-11-11,2,115,704.43535608862396,724.23655000000008,19.801193911376117
2025-11-11,2,116,706.45980933257749,714.40468333333331,7.9448740007558172
