scenario,t,source_excel_row,source_endpoint,interval,start_minute,end_minute,price_yuan_per_kwh,load_kw,pv_kw,load_kwh,pv_kwh,G,C,D,E,W,u
roundtrip090_l100_pv95,81,82,13:30,13:20-13:30,800,810,0.8618,5717.8505,6564.886079999999,952.9750833333333,1094.1476799999998,0.0,141.17259666666655,0.0,10492.76944360785,0.0,1.0
roundtrip090_l100_pv95,82,83,13:40,13:30-13:40,810,820,0.8623,5708.2486,6433.787125,951.3747666666666,1072.2978541666666,0.0,120.92308750000007,0.0,10607.4871570678,0.0,1.0
roundtrip090_l100_pv95,83,84,13:50,13:40-13:50,820,830,0.9026,5696.9182,6276.991999999999,949.4863666666666,1046.1653333333331,0.0,96.6789666666665,0.0,10699.20487801725,0.0,1.0
roundtrip090_l100_pv95,84,85,14:00,13:50-14:00,830,840,0.9754,5692.2983,6091.883075,948.7163833333334,1015.3138458333332,0.0,66.59746249999978,0.0,10762.384778383544,0.0,1.0
roundtrip090_l100_pv95,85,86,14:10,14:00-14:10,840,850,1.0002,5687.1291,5903.31501,947.8548499999999,983.8858349999999,0.0,36.03098499999999,0.0,10796.566772065353,0.0,1.0
roundtrip090_l100_pv95,86,87,14:20,14:10-14:20,850,860,0.9978,5678.962,5700.6756399999995,946.4936666666667,950.1126066666666,0.0,3.6189399999998386,0.0,10800.0,0.0,1.0
roundtrip090_l100_pv95,87,88,14:30,14:20-14:30,860,870,1.0271,5669.4508,5478.63252,944.9084666666665,913.10542,0.0,0.0,31.803046666666546,10766.476645333569,0.0,0.0
roundtrip090_l100_pv95,88,89,14:40,14:30-14:40,870,880,1.0906,5664.1948,5245.431269999999,944.0324666666667,874.2385449999999,0.0,0.0,69.79392166666673,10692.907392232888,0.0,0.0
roundtrip090_l100_pv95,89,90,14:50,14:40-14:50,880,890,0.9376,5672.7011,5005.34195,945.4501833333334,834.2236583333332,0.0,0.0,111.22652500000015,10575.664340491001,0.0,0.0
roundtrip090_l100_pv95,90,91,15:00,14:50-15:00,890,900,0.6694,5682.2544,4759.229439999999,947.0423999999999,793.2049066666665,153.83749333333344,0.0,0.0,10575.664340491001,0.0,-0.0
roundtrip090_l100_pv95,91,92,15:10,15:00-15:10,900,910,0.66,5669.0195,4506.27598,944.8365833333334,751.0459966666666,430.26113481481593,236.47054814814922,0.0,10800.0,0.0,1.000000000000002
roundtrip090_l100_pv95,92,93,15:20,15:10-15:20,910,920,0.7217,5656.3651,4247.6628,942.7275166666666,707.9437999999999,234.7837166666667,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,93,94,15:30,15:20-15:30,920,930,0.7308,5657.0867,3978.792375,942.8477833333333,663.1320625000001,279.7157208333332,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,94,95,15:40,15:30-15:40,930,940,0.7534,5662.6008,3694.9234449999994,943.7668,615.8205741666666,327.9462258333334,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,95,96,15:50,15:40-15:50,940,950,0.7823,5669.2596,3414.86487,944.8766,569.1441449999999,375.7324550000002,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,96,97,16:00,15:50-16:00,950,960,0.8055,5673.4767,3138.69341,945.57945,523.1155683333333,422.4638816666667,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,97,98,16:10,16:00-16:10,960,970,0.8271,5671.0146,2848.503465,945.1691000000001,474.75057749999996,470.4185225000001,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,98,99,16:20,16:10-16:20,970,980,0.8519,5661.5926,2553.042445,943.5987666666666,425.50707416666665,518.0916924999999,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,99,100,16:30,16:20-16:30,980,990,0.8791,5665.8922,2264.019005,944.3153666666667,377.33650083333333,566.9788658333334,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,100,101,16:40,16:30-16:40,990,1000,0.9024,5689.0372,1984.66837,948.1728666666666,330.77806166666664,617.3948049999999,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,101,102,16:50,16:40-16:50,1000,1010,0.9163,5603.6614,1701.528755,933.9435666666666,283.5881258333333,650.3554408333332,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,102,103,17:00,16:50-17:00,1010,1020,0.9264,5466.7124,1426.641885,911.1187333333334,237.77364749999998,673.3450858333333,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,103,104,17:10,17:00-17:10,1020,1030,0.9462,5467.3939,1192.413685,911.2323166666666,198.73561416666664,712.4967025,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,104,105,17:20,17:10-17:20,1030,1040,0.9742,5464.727,984.515685,910.7878333333333,164.08594749999997,746.7018858333333,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,105,106,17:30,17:20-17:30,1040,1050,0.9862,5492.4458,794.938625,915.4076333333334,132.48977083333332,782.9178625000001,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,106,107,17:40,17:30-17:40,1050,1060,0.976,5621.7308,631.969735,936.9551333333334,105.32828916666666,831.6268441666667,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,107,108,17:50,17:40-17:50,1060,1070,1.0742,5091.2126,490.84200999999996,848.5354333333332,81.80700166666665,766.7284316666666,0.0,-0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,108,109,18:00,17:50-18:00,1070,1080,1.2313,4208.5688,367.33944499999996,701.4281333333333,61.22324083333333,640.2048925,0.0,0.0,10800.0,0.0,0.0
roundtrip090_l100_pv95,109,110,18:10,18:00-18:10,1080,1090,1.2561,4122.7611,262.003635,687.1268499999999,43.66727249999999,66.99735371506722,0.0,576.4622237849327,10192.355462597974,0.0,0.0
roundtrip090_l100_pv95,110,111,18:20,18:10-18:20,1090,1100,1.2447,4255.9358,173.80496999999997,709.3226333333333,28.967494999999996,680.3551383333333,0.0,0.0,10192.355462597974,0.0,0.0
roundtrip090_l100_pv95,111,112,18:30,18:20-18:30,1100,1110,1.2545,4225.9524,102.92432999999998,704.3254,17.154055,687.171345,0.0,0.0,10192.355462597974,0.0,0.0
roundtrip090_l100_pv95,112,113,18:40,18:30-18:40,1110,1120,1.2522,4233.3384,51.596495,705.5563999999999,8.599415833333333,696.9569841666666,0.0,0.0,10192.355462597974,0.0,0.0
roundtrip090_l100_pv95,113,114,18:50,18:40-18:50,1120,1130,1.2881,4246.4625,17.724055,707.7437499999999,2.9540091666666664,0.0,0.0,704.7897408333332,9449.44184508027,0.0,0.0
roundtrip090_l100_pv95,114,115,19:00,18:50-19:00,1130,1140,1.3466,4239.1795,0.26153499999999996,706.5299166666666,0.043589166666666665,0.0,0.0,706.4863274999999,8704.739868191053,0.0,0.0
roundtrip090_l100_pv95,115,116,19:10,19:00-19:10,1140,1150,1.3523,4244.6684,0.21811999999999998,707.4447333333333,0.03635333333333333,0.0,0.0,707.40838,7959.065962627752,0.0,0.0
roundtrip090_l100_pv95,116,117,19:20,19:10-19:20,1150,1160,1.3445,4251.9187,0.570665,708.6531166666666,0.09511083333333333,0.0,0.0,708.5580058333333,7212.18024503435,0.0,0.0
roundtrip090_l100_pv95,117,118,19:30,19:20-19:30,1160,1170,1.3483,4256.6813,0.0,709.4468833333333,0.0,0.0,0.0,709.4468833333333,6464.3575682873225,0.0,0.0
roundtrip090_l100_pv95,118,119,19:40,19:30-19:40,1170,1180,1.349,4267.3947,0.0,711.23245,0.0,0.0,0.0,711.23245,5714.6527390133815,0.0,0.0
roundtrip090_l100_pv95,119,120,19:50,19:40-19:50,1180,1190,1.3473,4269.975,0.0,711.6625,0.0,0.0,0.0,711.6625,4964.494597236855,0.0,0.0
roundtrip090_l100_pv95,120,121,20:00,19:50-20:00,1190,1200,1.3482,4268.6702,0.0,711.4450333333332,0.0,0.0,0.0,711.4450333333332,4214.565685454272,0.0,0.0
roundtrip090_l100_pv95,121,122,20:10,20:00-20:10,1200,1210,1.3513,4282.2245,0.0,713.7040833333333,0.0,0.0,0.0,713.7040833333333,3462.255525888955,0.0,0.0
roundtrip090_l100_pv95,122,123,20:20,20:10-20:20,1210,1220,1.34,4291.7049,0.0,715.28415,0.0,0.0,0.0,715.28415,2708.2798298164457,0.0,0.0
roundtrip090_l100_pv95,123,124,20:30,20:20-20:30,1220,1230,1.3489,4291.3611,0.0,715.22685,0.0,0.0,0.0,715.22685,1954.3645332472456,0.0,0.0
roundtrip090_l100_pv95,124,125,20:40,20:30-20:40,1230,1240,1.3952,4293.9182,0.0,715.6530333333333,0.0,0.0,0.0,715.6530333333333,1200.0,0.0,0.0
roundtrip090_l100_pv95,125,126,20:50,20:40-20:50,1240,1250,1.2226,4295.2135,0.0,715.8689166666666,0.0,715.8689166666666,0.0,0.0,1200.0,0.0,0.0
roundtrip090_l100_pv95,126,127,21:00,20:50-21:00,1250,1260,0.9332,4302.0307,0.0,717.0051166666667,0.0,717.0051166666667,0.0,0.0,1200.0,0.0,0.0
roundtrip090_l100_pv95,127,128,21:10,21:00-21:10,1260,1270,0.9068,4320.9618,0.0,720.1603,0.0,720.1603,0.0,0.0,1200.0,0.0,0.0
roundtrip090_l100_pv95,128,129,21:20,21:10-21:20,1270,1280,0.9371,4302.3292,0.0,717.0548666666666,0.0,717.0548666666666,0.0,0.0,1200.0,0.0,0.0
roundtrip090_l100_pv95,129,130,21:30,21:20-21:30,1280,1290,0.9371,4322.6758,0.0,720.4459666666667,0.0,720.4459666666667,0.0,0.0,1200.0,0.0,0.0
roundtrip090_l100_pv95,130,131,21:40,21:30-21:40,1290,1300,0.9871,4428.8083,0.0,738.1347166666666,0.0,738.1347166666666,0.0,-0.0,1200.0,0.0,0.0
roundtrip090_l100_pv95,131,132,21:50,21:40-21:50,1300,1310,0.7764,4030.1614,0.0,671.6935666666666,0.0,671.6935666666666,0.0,-0.0,1200.0,0.0,0.0
roundtrip090_l100_pv95,132,133,22:00,21:50-22:00,1310,1320,0.4209,3362.7419,0.0,560.4569833333333,0.0,1393.7903166666665,833.3333333333333,0.0,1990.5694150420948,0.0,1.0
roundtrip090_l100_pv95,133,134,22:10,22:00-22:10,1320,1330,0.3859,3309.3934,0.0,551.5655666666667,0.0,1384.8989,833.3333333333333,0.0,2781.1388300841895,0.0,1.0
roundtrip090_l100_pv95,134,135,22:20,22:10-22:20,1330,1340,0.4368,3412.9563,0.0,568.8260499999999,0.0,568.8260499999999,0.0,0.0,2781.1388300841895,0.0,-0.0
roundtrip090_l100_pv95,135,136,22:30,22:20-22:30,1340,1350,0.4198,3381.9313,0.0,563.6552166666667,0.0,1396.98855,833.3333333333333,0.0,3571.708245126284,0.0,1.0
roundtrip090_l100_pv95,136,137,22:40,22:30-22:40,1350,1360,0.4186,3386.5592,0.0,564.4265333333333,0.0,1397.7598666666665,833.3333333333333,0.0,4362.277660168379,0.0,1.0
roundtrip090_l100_pv95,137,138,22:50,22:40-22:50,1360,1370,0.4241,3400.4846,0.0,566.7474333333332,0.0,566.7474333333332,0.0,0.0,4362.277660168379,0.0,0.0
roundtrip090_l100_pv95,138,139,23:00,22:50-23:00,1370,1380,0.4237,3399.2426,0.0,566.5404333333333,0.0,1399.8737666666666,833.3333333333333,0.0,5152.847075210474,0.0,1.0
roundtrip090_l100_pv95,139,140,23:10,23:00-23:10,1380,1390,0.4248,3406.9809,0.0,567.83015,0.0,567.83015,0.0,0.0,5152.847075210474,0.0,-0.0
roundtrip090_l100_pv95,140,141,23:20,23:10-23:20,1390,1400,0.424,3416.1518,0.0,569.3586333333333,0.0,569.3586333333333,0.0,0.0,5152.847075210474,0.0,0.0
roundtrip090_l100_pv95,141,142,23:30,23:20-23:30,1400,1410,0.422,3421.9811,0.0,570.3301833333333,0.0,1403.6635166666665,833.3333333333333,0.0,5943.416490252569,0.0,1.0
roundtrip090_l100_pv95,142,143,23:40,23:30-23:40,1410,1420,0.424,3429.6923,0.0,571.6153833333333,0.0,631.2596396027402,59.64425626940691,0.0,6000.0,0.0,0.9999999999999969
roundtrip090_l100_pv95,143,144,23:50,23:40-23:50,1420,1430,0.4271,3439.061,0.0,573.1768333333333,0.0,573.1768333333333,0.0,0.0,6000.0,0.0,0.0
roundtrip090_l100_pv95,144,145,0:00+1,23:50-24:00,1430,1440,0.4276,3444.7259,0.0,574.1209833333332,0.0,574.1209833333332,0.0,0.0,6000.0,0.0,-0.0
roundtrip090_l100_pv100,1,2,00:10:00,00:00-00:10,0,10,0.4248,3439.8466,0.0,573.3077666666666,0.0,1406.6410999999998,833.3333333333333,0.0,6790.569415042095,0.0,1.0
roundtrip090_l100_pv100,2,3,00:20:00,00:10-00:20,10,20,0.4245,3437.9792,0.0,572.9965333333333,0.0,1406.3298666666665,833.3333333333333,0.0,7581.13883008419,0.0,1.0
roundtrip090_l100_pv100,3,4,00:30:00,00:20-00:30,20,30,0.4269,3444.3031,0.0,574.0505166666667,0.0,1407.38385,833.3333333333333,0.0,8371.708245126285,0.0,1.0
roundtrip090_l100_pv100,4,5,00:40:00,00:30-00:40,30,40,0.4272,3454.4437,0.0,575.7406166666666,0.0,1409.07395,833.3333333333333,0.0,9162.27766016838,0.0,1.0
roundtrip090_l100_pv100,5,6,00:50:00,00:40-00:50,40,50,0.4271,3458.8273,0.0,576.4712166666666,0.0,1409.8045499999998,833.3333333333333,0.0,9952.847075210475,0.0,1.0
roundtrip090_l100_pv100,6,7,01:00:00,00:50-01:00,50,60,0.4285,3459.8401,0.0,576.6400166666666,0.0,576.6400166666666,0.0,0.0,9952.847075210475,0.0,-0.0
roundtrip090_l100_pv100,7,8,01:10:00,01:00-01:10,60,70,0.4311,3467.1582,0.0,577.8597,0.0,577.8597,0.0,0.0,9952.847075210475,0.0,0.0
roundtrip090_l100_pv100,8,9,01:20:00,01:10-01:20,70,80,0.4302,3467.9632,0.0,577.9938666666667,0.0,577.9938666666667,0.0,0.0,9952.847075210475,0.0,0.0
roundtrip090_l100_pv100,9,10,01:30:00,01:20-01:30,80,90,0.4279,3466.9683,0.0,577.82805,0.0,637.4723062694059,59.64425626940595,0.0,10009.430584957905,0.0,1.0
roundtrip090_l100_pv100,10,11,01:40:00,01:30-01:40,90,100,0.4312,3482.4927,0.0,580.41545,0.0,580.41545,0.0,0.0,10009.430584957905,0.0,-0.0
roundtrip090_l100_pv100,11,12,01:50:00,01:40-01:50,100,110,0.4333,3495.0841,0.0,582.5140166666666,0.0,582.5140166666666,0.0,0.0,10009.430584957905,0.0,-0.0
roundtrip090_l100_pv100,12,13,02:00:00,01:50-02:00,110,120,0.4311,3498.4443,0.0,583.0740499999999,0.0,583.0740499999999,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,13,14,02:10:00,02:00-02:10,120,130,0.4293,3505.2295,0.0,584.2049166666666,0.0,584.2049166666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,14,15,02:20:00,02:10-02:20,130,140,0.4324,3512.6387,0.0,585.4397833333333,0.0,585.4397833333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,15,16,02:30:00,02:20-02:30,140,150,0.4367,3516.8685,0.0,586.1447499999999,0.0,586.1447499999999,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,16,17,02:40:00,02:30-02:40,150,160,0.4348,3517.9246,0.0,586.3207666666666,0.0,586.3207666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,17,18,02:50:00,02:40-02:50,160,170,0.4335,3518.5518,0.0,586.4253,0.0,586.4253,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,18,19,03:00:00,02:50-03:00,170,180,0.4357,3521.0976,0.0,586.8496,0.0,586.8496,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,19,20,03:10:00,03:00-03:10,180,190,0.4374,3526.9261,0.0,587.8210166666667,0.0,587.8210166666667,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,20,21,03:20:00,03:10-03:20,190,200,0.4371,3537.2854,0.0,589.5475666666666,0.0,589.5475666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,21,22,03:30:00,03:20-03:30,200,210,0.4356,3544.8808,0.0,590.8134666666666,0.0,590.8134666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,22,23,03:40:00,03:30-03:40,210,220,0.4353,3541.2787,0.0,590.2131166666666,0.0,590.2131166666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,23,24,03:50:00,03:40-03:50,220,230,0.436,3546.3976,0.0,591.0662666666666,0.0,591.0662666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,24,25,04:00:00,03:50-04:00,230,240,0.4378,3560.207,0.0,593.3678333333332,0.0,593.3678333333332,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,25,26,04:10:00,04:00-04:10,240,250,0.4401,3561.9581,0.0,593.6596833333333,0.0,593.6596833333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,26,27,04:20:00,04:10-04:20,250,260,0.4389,3556.7183,0.0,592.7863833333333,0.0,592.7863833333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,27,28,04:30:00,04:20-04:30,260,270,0.4364,3560.0272,0.0,593.3378666666666,0.0,593.3378666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,28,29,04:40:00,04:30-04:40,270,280,0.4393,3580.654,0.5994,596.7756666666667,0.0999,596.6757666666666,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,29,30,04:50:00,04:40-04:50,280,290,0.4422,3586.916,0.2345,597.8193333333334,0.03908333333333333,597.78025,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,30,31,05:00:00,04:50-05:00,290,300,0.4395,3571.2635,0.2885,595.2105833333333,0.048083333333333325,595.1624999999999,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,31,32,05:10:00,05:00-05:10,300,310,0.4333,3562.3171,18.6781,593.7195166666667,3.1130166666666668,590.6065,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,32,33,05:20:00,05:10-05:20,310,320,0.4439,3591.3809,54.4698,598.5634833333334,9.078299999999999,589.4851833333333,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,33,34,05:30:00,05:20-05:30,320,330,0.4301,3579.7045,108.9718,596.6174166666666,18.161966666666665,578.4554499999999,0.0,0.0,10009.430584957905,0.0,0.0
roundtrip090_l100_pv100,34,35,05:40:00,05:30-05:40,330,340,0.3713,3486.119,184.1603,581.0198333333333,30.693383333333333,1383.659783333333,833.3333333333333,0.0,10800.0,0.0,1.0
roundtrip090_l100_pv100,35,36,05:50:00,05:40-05:50,340,350,0.5708,3823.8994,277.0582,637.3165666666666,46.17636666666667,0.0,0.0,591.1401999999999,10176.883517170843,0.0,0.0
roundtrip090_l100_pv100,36,37,06:00:00,05:50-06:00,350,360,0.9099,4398.0727,388.5494,733.0121166666665,64.75823333333332,0.0,0.0,668.2538833333332,9472.482074975587,0.0,0.0
roundtrip090_l100_pv100,37,38,06:10:00,06:00-06:10,360,370,0.9368,4454.0123,521.2803,742.3353833333333,86.88005,0.0,0.0,655.4553333333333,8781.571489029515,0.0,0.0
roundtrip090_l100_pv100,38,39,06:20:00,06:10-06:20,370,380,0.8758,4371.7919,672.7677,728.6319833333333,112.12795,0.0,0.0,616.5040333333334,8131.719178358281,0.0,0.0
roundtrip090_l100_pv100,39,40,06:30:00,06:20-06:30,380,390,0.8759,4392.953,844.2261,732.1588333333334,140.70434999999998,0.0,0.0,591.4544833333334,7508.271411807804,0.0,0.0
roundtrip090_l100_pv100,40,41,06:40:00,06:30-06:40,390,400,0.8601,4384.5956,1039.6744,730.7659333333332,173.27906666666667,0.0,0.0,557.4868666666666,6920.628657042048,0.0,0.0
roundtrip090_l100_pv100,41,42,06:50:00,06:40-06:50,400,410,0.8442,4434.7757,1259.3375,739.1292833333333,209.88958333333335,0.0,0.0,529.2397,6362.761030313976,0.0,0.0
roundtrip090_l100_pv100,42,43,07:00:00,06:50-07:00,410,420,0.8334,4523.4561,1508.6318,753.90935,251.43863333333334,0.0,0.0,502.4707166666667,5833.110389579378,0.0,0.0
roundtrip090_l100_pv100,43,44,07:10:00,07:00-07:10,420,430,0.8092,4524.0721,1791.4107,754.0120166666667,298.56845,0.0,0.0,455.4435666666667,5353.030717466908,0.0,0.0
roundtrip090_l100_pv100,44,45,07:20:00,07:10-07:20,430,440,0.7972,4545.8867,2085.4865,757.6477833333333,347.5810833333333,0.0,0.0,410.0667,4920.782462603918,0.0,0.0
roundtrip090_l100_pv100,45,46,07:30:00,07:20-07:30,440,450,0.7644,4523.2418,2381.2611,753.8736333333333,396.87685,0.0,0.0,356.99678333333327,4544.474811708261,0.0,0.0
roundtrip090_l100_pv100,46,47,07:40:00,07:30-07:40,450,460,0.6899,4383.3566,2683.1752,730.5594333333333,447.1958666666667,0.0,0.0,283.36356666666666,4245.7833861830495,0.0,0.0
roundtrip090_l100_pv100,47,48,07:50:00,07:40-07:50,460,470,0.86,4910.4599,2986.3552,818.4099833333332,497.72586666666666,0.0,0.0,320.68411666666657,3907.7526468144397,0.0,0.0
roundtrip090_l100_pv100,48,49,08:00:00,07:50-08:00,470,480,1.1617,5799.7327,3289.204,966.6221166666666,548.2006666666666,0.0,0.0,418.42144999999994,3466.6977121910195,0.0,0.0
roundtrip090_l100_pv100,49,50,08:10:00,08:00-08:10,480,490,1.1683,5884.826,3593.3613,980.8043333333333,598.89355,0.0,0.0,381.91078333333326,3064.1283994202176,0.0,0.0
roundtrip090_l100_pv100,50,51,08:20:00,08:10-08:20,490,500,1.0956,5748.0713,3890.7332,958.0118833333332,648.4555333333333,0.0,0.0,309.55634999999995,2737.827356030796,0.0,0.0
roundtrip090_l100_pv100,51,52,08:30:00,08:20-08:30,500,510,1.0849,5769.0581,4181.3417,961.5096833333333,696.8902833333333,0.0,0.0,264.61940000000004,2458.8940170084093,0.0,0.0
roundtrip090_l100_pv100,52,53,08:40:00,08:30-08:40,510,520,1.061,5754.2105,4471.7657,959.0350833333333,745.2942833333333,0.0,0.0,213.74080000000004,2233.5914313729036,0.0,0.0
roundtrip090_l100_pv100,53,54,08:50:00,08:40-08:50,520,530,1.043,5824.1807,4752.8272,970.6967833333333,792.1378666666666,0.0,0.0,178.55891666666673,2045.373806973281,0.0,0.0
roundtrip090_l100_pv100,54,55,09:00:00,08:50-09:00,530,540,1.036,5954.2601,5021.9074,992.3766833333334,836.9845666666666,0.0,0.0,155.39211666666677,1881.5761339395215,0.0,0.0
roundtrip090_l100_pv100,55,56,09:10:00,09:00-09:10,540,550,1.0147,5958.9696,5285.4126,993.1616,880.9020999999999,0.0,0.0,112.25950000000012,1763.2442309422972,0.0,0.0
roundtrip090_l100_pv100,56,57,09:20:00,09:10-09:20,550,560,0.9922,5929.5554,5543.1742,988.2592333333333,923.8623666666667,0.0,0.0,64.3968666666666,1695.36397332735,0.0,0.0
roundtrip090_l100_pv100,57,58,09:30:00,09:20-09:30,560,570,0.97,5923.7828,5788.4093,987.2971333333332,964.7348833333333,0.0,0.0,22.56224999999995,1671.5812736146388,0.0,0.0
roundtrip090_l100_pv100,58,59,09:40:00,09:30-09:40,570,580,0.9422,5907.586,6012.1304,984.5976666666667,1002.0217333333333,0.0,17.42406666666659,0.0,1688.1111946454241,0.0,1.0
roundtrip090_l100_pv100,59,60,09:50:00,09:40-09:50,580,590,0.9569,5899.1262,6216.1528,983.1877,1036.0254666666665,0.0,52.83776666666654,0.0,1738.237501388381,0.0,1.0
roundtrip090_l100_pv100,60,61,10:00:00,09:50-10:00,590,600,0.9977,5902.2196,6409.5941,983.7032666666667,1068.2656833333333,0.0,84.56241666666665,0.0,1818.460453722836,0.0,1.0
roundtrip090_l100_pv100,61,62,10:10,10:00-10:10,600,610,0.9919,5897.4793,6599.3808,982.9132166666666,1099.8968,0.0,116.9835833333334,0.0,1929.44082537727,0.0,1.0
roundtrip090_l100_pv100,62,63,10:20,10:10-10:20,610,620,0.9588,5886.7568,6766.7204,981.1261333333333,1127.7867333333334,0.0,146.66060000000004,0.0,2068.575287079337,0.0,1.0
roundtrip090_l100_pv100,63,64,10:30,10:20-10:30,620,630,0.9549,5873.4708,6914.5923,978.9118,1152.43205,0.0,173.52024999999992,0.0,2233.1910501278867,0.0,1.0
roundtrip090_l100_pv100,64,65,10:40,10:30-10:40,630,640,0.9839,5858.0308,7064.2053,976.3384666666667,1177.36755,0.0,201.02908333333323,0.0,2423.903983908625,0.0,1.0
roundtrip090_l100_pv100,65,66,10:50,10:40-10:50,640,650,0.799,5844.9948,7197.4315,974.1658,1199.5719166666665,0.0,225.40611666666655,0.0,2637.743002068717,0.0,1.0
roundtrip090_l100_pv100,66,67,11:00,10:50-11:00,650,660,0.5025,5839.0587,7303.1142,973.1764499999999,1217.1857,0.0,244.00925000000007,0.0,2869.2305021135494,0.0,1.0
roundtrip090_l100_pv100,67,68,11:10,11:00-11:10,660,670,0.4662,5838.7103,7387.6848,973.1183833333332,1231.2808,415.1176703703735,673.2800870370403,0.0,3507.9600755955857,0.0,1.0000000000000027
roundtrip090_l100_pv100,68,69,11:20,11:10-11:20,670,680,0.5007,5823.4378,7459.227,970.5729666666666,1243.2044999999998,0.0,272.6315333333332,0.0,3766.601057790821,0.0,1.0
