材料路径,项目来源,内容与用途,字节数,SHA256
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/common.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/common.py,敏感性/前瞻比较的冻结输入和结果汇总,2838,48cd6b00a51d62de68a62dd86217e7e7a330e4d7e1e3b91320135c2015cf966f
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/prepare.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/prepare.py,敏感性/前瞻比较的冻结输入和结果汇总,4436,b93bdb3c78cb45b01f970c4a8e022c94784b9e4288803ba5f3731fdd788b81fc
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/q2.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/q2.py,敏感性/前瞻比较的冻结输入和结果汇总,7040,640ae44c5d7219d45cf1a4a3cfbe6974f55db73bbe2b861d705c72c4252346df
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/q3.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/q3.py,敏感性/前瞻比较的冻结输入和结果汇总,7893,39bbd94dd39f0cec641d8773153cea923a9d89a3a019263e7185968c128e0758
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/report.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/report.py,敏感性/前瞻比较的冻结输入和结果汇总,11182,e0e9145e6803595fe98258cd7c9d98a058c12a5f6dc80ee4e2f30db74b9e167a
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/run.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/run.py,敏感性/前瞻比较的冻结输入和结果汇总,7450,2802937e431edbc0ea1212c64d507a821ffa153bf0e7f248ae88e432bf5fc423
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/status_server.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/status_server.py,敏感性/前瞻比较的冻结输入和结果汇总,1505,2f50de481accf2c724d335482b16b2da04998ee873827c7a4cd6b5a9e62122e4
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/test_sensitivity.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/test_sensitivity.py,敏感性/前瞻比较的冻结输入和结果汇总,3035,0709ac484ff166f6685d0ae69978329042aec1a25aead70318ebaccc4bb09a24
outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/verify.py,outputs/sensitivity_q2_q3/raw/local_20260913/runtime/src/sensitivity/verify.py,敏感性/前瞻比较的冻结输入和结果汇总,6450,b7d72f774a4194b76b03e20951b1e3dba251de2df43c3bad4ad8470641c41944
src/plots/README.md,src/plots/README.md,源码、依赖及正式运行版本,9028,68e46eb24bbdb568559a71dffbe6305956de2e2951596429a17199aef5545ce0
src/plots/catalog.py,src/plots/catalog.py,源码、依赖及正式运行版本,6286,f228dd262c38e3c39f377d8a3b7c62f6b1cf6d00468466d856062136a01449d3
src/plots/common.py,src/plots/common.py,源码、依赖及正式运行版本,2036,b950d92d7d78d0f1a21880f64c6449a51945525a919d863bb9f5219a7057e29c
src/plots/figure_registry.csv,src/plots/figure_registry.csv,源码、依赖及正式运行版本,16031,3da02b5aed6c19b0bad3afe102f3ac5b639f8384afe8f61536e6ff20f0b36c39
src/plots/project_expansion.py,src/plots/project_expansion.py,源码、依赖及正式运行版本,25474,3053aa29172b8dfec1d33626ccb28a0f62513bf525cebbdde89ebede6e7a3703
src/plots/project_expansion_data.py,src/plots/project_expansion_data.py,源码、依赖及正式运行版本,11182,eda93c7297f8f99c9c30df0a3918fdcb300f8defc3bf848d33d8b3c450b55875
src/plots/q1_legacy.py,src/plots/q1_legacy.py,源码、依赖及正式运行版本,8398,30531842770cbc0c43c21b52b64f2a56dc1f80dd15605b4ab6d74975a672e513
src/plots/q1_paper.py,src/plots/q1_paper.py,源码、依赖及正式运行版本,22974,4629cf06562d20f4b3c94c6db300d5b549e98193e8e6ebdd6794cc845527b785
src/plots/q2.py,src/plots/q2.py,源码、依赖及正式运行版本,12497,85ffcdd527ce61400da4aca4aef2b9f3bcfdb90d61ad22bbb6100afb1fa121a1
src/plots/q2_dispatch.py,src/plots/q2_dispatch.py,源码、依赖及正式运行版本,5252,8e3f5f14c212deffa8a6b22ce6fa036711cb7ba60af50f5eb0c9936cfbdf05f2
src/plots/q2_paper_data.py,src/plots/q2_paper_data.py,源码、依赖及正式运行版本,7581,025425de8e09a93b26e09cb013239ef7f36d2a1cd4d298ea09eb67b62d8cd5f3
src/plots/q2_paper_final.py,src/plots/q2_paper_final.py,源码、依赖及正式运行版本,19679,e5dee772f7a39ebf6d3f62d7c334ac0c6d51b90fa7024c89004286cd35fee0df
src/plots/q2_paper_verify.py,src/plots/q2_paper_verify.py,源码、依赖及正式运行版本,4008,e2c150c372a1d61c20194c03a4b98301730201bc0b80378fdd119e99308571ea
src/plots/q3.py,src/plots/q3.py,源码、依赖及正式运行版本,1635,f86370deb9e7c0c2c8ff9305777b4a84083cd692f02d9d83f35ff5c27332e8b7
src/plots/q3_paper_core.py,src/plots/q3_paper_core.py,源码、依赖及正式运行版本,12084,d64d91b700324aeff09323921d62d2ad4dbfeb5c1aa7d5c019e4fa2176db0f77
src/plots/q3_paper_data.py,src/plots/q3_paper_data.py,源码、依赖及正式运行版本,9778,19d043410ea86e9d7aa956f0e108e771e4f4bb72688466c89bd11d075ed054c2
src/plots/q3_paper_final.py,src/plots/q3_paper_final.py,源码、依赖及正式运行版本,21405,e65c4e52dae4bd7de79f7170fce2170158a835da824f647992d18d8bee9811f2
src/plots/q3_paper_package.py,src/plots/q3_paper_package.py,源码、依赖及正式运行版本,9794,6d842365bf7d0cf5cd552637f343368566b299d948504e769a81d4892515ab98
src/plots/q3_paper_verify.py,src/plots/q3_paper_verify.py,源码、依赖及正式运行版本,5358,de9787646d4f155f5a8b4ee85fc65021ca11b09f73ffa4dd698688660b73e669
src/plots/q4_paper_data.py,src/plots/q4_paper_data.py,源码、依赖及正式运行版本,6545,d02c5aea72938313b56837c825d80daf91c26064289c26e74810aab016c478d3
src/plots/q4_paper_final.py,src/plots/q4_paper_final.py,源码、依赖及正式运行版本,24611,da0d0dd3a2441ddcc0555038a3a732cf4059d8d3b38cafe48610316977621c7d
src/plots/q4_paper_package.py,src/plots/q4_paper_package.py,源码、依赖及正式运行版本,6844,756fa59892ad7f39d1d3a8e988b8438087f1c14e0621ac5a34d46b6a79b2ebc2
src/plots/q4_paper_verify.py,src/plots/q4_paper_verify.py,源码、依赖及正式运行版本,5257,c8269d71eb330ee5e42a60a51274a7560531ff662efee01d431cce74fac7b47d
src/plots/replot_existing.py,src/plots/replot_existing.py,源码、依赖及正式运行版本,3498,4c88174e1a64a895532da7f4120d527cdf48f8a43b4829c7e81f262462fab6fc
src/plots/run.py,src/plots/run.py,源码、依赖及正式运行版本,1407,6d9c82b1986cd1a74579ee64bc7acdb6090489b50194046f2ffa6a80d5e87923
src/plots/verify.py,src/plots/verify.py,源码、依赖及正式运行版本,5287,62038df03e7cf26235536f100aeca93094180ed0df21d7c2a1de5c1dfb60ae2d
src/q1/analysis.py,src/q1/analysis.py,源码、依赖及正式运行版本,24710,72c068c62a9fb88feb7342cc01e4bc8a941330d34d8a14ae479307bd4d69bc4a
src/q1/analysis_report.py,src/q1/analysis_report.py,源码、依赖及正式运行版本,14197,36d21e665c14e5ba2f522c5f927cbcc4a42583148d681a060dad8665afb09f4c
src/q1/device_sensitivity.py,src/q1/device_sensitivity.py,源码、依赖及正式运行版本,7582,f1e28306ec0308afd800374bd9a4a28fe67d67ae1f20f26276b7256c6eeffa97
src/q1/export.py,src/q1/export.py,源码、依赖及正式运行版本,6532,84bb145eddb5e12e5a37d2449de464c3cab0b6a4c00c366c2df866bc9e940249
src/q1/export_submission.mjs,src/q1/export_submission.mjs,源码、依赖及正式运行版本,5163,79e6283aebf7059006f15982795aada8a64479748b93ab6b603f5671da90608d
src/q1/golden_main.json,src/q1/golden_main.json,源码、依赖及正式运行版本,386,1367e4c17ec8354f28674f59f0255c4e37c5b88d8fb3960de93e8ad337f5cec8
src/q1/model.py,src/q1/model.py,源码、依赖及正式运行版本,16781,56c3b89241d0719ae0a1df24a88cbff3e26a9ffbb916021b364638a9478a515f
src/q1/pipeline.py,src/q1/pipeline.py,源码、依赖及正式运行版本,4722,0d49ab8334a03a08bde89167616313ae359c957eefb9d662e658ed766bdc7e11
src/q1/prepare_paper_materials.py,src/q1/prepare_paper_materials.py,源码、依赖及正式运行版本,23013,d6f0f214f86a0606f520dbfdc23b74ff97e13b5360bbd18972cc820447be6f4a
src/q1/report.py,src/q1/report.py,源码、依赖及正式运行版本,13414,a5599d2ec712a9e13d9d5754d8dd6dfe521da956fd8acfd4f38f167fa92d8466
src/q1/requirements.txt,src/q1/requirements.txt,源码、依赖及正式运行版本,66,ea688cf0da2b05a7d5450666fcffbbcc5ed2359d2a01c31748a9c9775ade19fa
src/q1/review_compact_q1.py,src/q1/review_compact_q1.py,源码、依赖及正式运行版本,10064,e457db5832d25efb8717d874530d34778d61d2297c9a2fcd68aecdb40553ea1d
src/q1/run.py,src/q1/run.py,源码、依赖及正式运行版本,7898,2f2273d3ff8798d27b2e6d699f4fcac53f3b73b543d5fefd6d675d15936ed394
src/q1/test_analysis.py,src/q1/test_analysis.py,源码、依赖及正式运行版本,9609,45460720f67740e3d195cbb7b607e4f7db401df735e4e2fd7c5ae1d9943ef224
src/q1/test_q1.py,src/q1/test_q1.py,源码、依赖及正式运行版本,8712,b58718e09371aafa99279644da0503ea1995993afcbad7c7ee2eda78cb197326
src/q1/test_review.py,src/q1/test_review.py,源码、依赖及正式运行版本,13005,50edcc2913c2c1347087b43dfe1ca6aac38830a42d6870e7e5d360631bb9c201
src/q1/traceability.py,src/q1/traceability.py,源码、依赖及正式运行版本,17082,6279bd94ffc4bb9f55496543d2c7db0e27a9e6ab4377e5e7cf701281a2b30a12
src/q2/backtest.py,src/q2/backtest.py,源码、依赖及正式运行版本,7222,dd91738bee1b64dc191986c3a8dec28f94a437ffa8ff397bc95d1e8e159b72f6
src/q2/baseline_reuse.py,src/q2/baseline_reuse.py,源码、依赖及正式运行版本,4069,1304464c3002998d5b4985fbed2c1b6eedd90ee659d01b8cd7acd9912b7b2772
src/q2/benchmarks/horizon_for_figure.py,src/q2/benchmarks/horizon_for_figure.py,源码、依赖及正式运行版本,3675,73f26e6d22e1fc7356f98e6c54c2d06e8548a2863e3ce9d401b2dc130343c059
src/q2/benchmarks/precision_pair.py,src/q2/benchmarks/precision_pair.py,源码、依赖及正式运行版本,9512,5c3782ff6187b0b86f38940b3ffd287f715850b6fac70a5ce6c38a2009ce2981
src/q2/benchmarks/precision_pair_report.py,src/q2/benchmarks/precision_pair_report.py,源码、依赖及正式运行版本,26599,5c42a85021c60caa26d00ee0013c6d5c8b1cc19e94b0f5fd90427ea9275e761e
src/q2/benchmarks/precision_sweep.py,src/q2/benchmarks/precision_sweep.py,源码、依赖及正式运行版本,8215,f5abcf3272ef18d322d46566128c7f5e602928a5901cbb4b41a14f6341bb2a47
src/q2/checkpoint.py,src/q2/checkpoint.py,源码、依赖及正式运行版本,7624,53ed664104a4f5d67f08d767581fcf6caf4c91f727cde854b495954336f6a197
src/q2/comparators.py,src/q2/comparators.py,源码、依赖及正式运行版本,6262,e4756f9a1106200966bfe11e790a55d9f650e46573834aec4cf13664260d3f31
src/q2/data.py,src/q2/data.py,源码、依赖及正式运行版本,8039,b7259d5762c83d9dcba2686ff0b3749e1b072323f5f81f072f6ffcdef3992cb0
src/q2/deliverables/export_partial.py,src/q2/deliverables/export_partial.py,源码、依赖及正式运行版本,10612,72a781cda5ccef48930d41c983bb3cf73c4af6097bd2cb17915ce51b3d167d73
src/q2/diagnostics.py,src/q2/diagnostics.py,源码、依赖及正式运行版本,12902,2567dce4f7a0629141763a92db64261965a79f61922d451c531b9083c916f8a9
src/q2/dispatch.py,src/q2/dispatch.py,源码、依赖及正式运行版本,15428,b7f5e4c92108477628e810550f67ddaabd2ada916617100634fd49b30898a77e
src/q2/execution.py,src/q2/execution.py,源码、依赖及正式运行版本,880,1bd79f71fbfd148192984e0be7ddab212078e07e0c52aaaa8cc7fd9aeedaa183
src/q2/experiments.py,src/q2/experiments.py,源码、依赖及正式运行版本,27308,70e4c46465f826b852e51937b449cdf2ffd7dc2837310be0889fc3b6f99c77dc
src/q2/export_dispatch.py,src/q2/export_dispatch.py,源码、依赖及正式运行版本,17467,c5482227367d234c27265a39b822bdcc1515c11cd32d2aa4f55b23ec1a2f46cd
src/q2/figures.py,src/q2/figures.py,源码、依赖及正式运行版本,367,20b6cf75c29e097d64f6966e9dff4c9d6fb3adff0e09b592443a39adaf9130ef
src/q2/final_diagnostics.py,src/q2/final_diagnostics.py,源码、依赖及正式运行版本,3372,ba452485cd1a4b8ee91b38767ad89b60c2027a2aaa6d54da8721cbb544ce6e51
src/q2/final_report.py,src/q2/final_report.py,源码、依赖及正式运行版本,26756,e1de76cf91a66e896261056a55a9ce4529dd8717e3a5532f195bccab4f78e360
src/q2/final_traceability.py,src/q2/final_traceability.py,源码、依赖及正式运行版本,13338,b3126ad9f3ccf08170d3f4f2863cdc8c12c73486346bf75929827cae6b292c60
src/q2/forecast.py,src/q2/forecast.py,源码、依赖及正式运行版本,7498,7893f22f175a3a5dabcef6464ceecd74f97cf877542a972b268617c875d57ae2
src/q2/full_run.py,src/q2/full_run.py,源码、依赖及正式运行版本,16849,81b14f52dfdfadc03f60e28c48209df8712a8cc69bcd5424eef8e76df323ac49
src/q2/incumbent.py,src/q2/incumbent.py,源码、依赖及正式运行版本,4389,e5f0b4ebe05a02e1488eb50de90d0e07cea5cbe7a04ea3fd9e6c1fb7f528b2de
src/q2/linear_policy.py,src/q2/linear_policy.py,源码、依赖及正式运行版本,19491,22abf9c6a24aaf3268ccd22888e9a7f704c7403d0f3da134114a188151e386ae
src/q2/optimization.py,src/q2/optimization.py,源码、依赖及正式运行版本,16792,1fbfc68f9fc39e94f30eb6022cb7e540a76314fe27637c5ed4cf08e01150da7d
src/q2/policy.py,src/q2/policy.py,源码、依赖及正式运行版本,5911,a0794ae68696d4e251d7edab589bceee7d87a08c20ea617c5b14557c325bb11f
src/q2/protocol.py,src/q2/protocol.py,源码、依赖及正式运行版本,2720,a01e4a49e0d19e1bd751159aede4fd1cf5d13143103b2799658dc8da89ebbc27
src/q2/relaxation.py,src/q2/relaxation.py,源码、依赖及正式运行版本,5305,84ded5cc41fd408ce1c237863d6f7621d0d67c9b8dc9dd38f4a08dd239031b51
src/q2/report.py,src/q2/report.py,源码、依赖及正式运行版本,15675,fbb625f73eafc11d501e81f47da35d674eeddeb20bee45eff2644bf231e749e7
src/q2/requirements.txt,src/q2/requirements.txt,源码、依赖及正式运行版本,180,e3a873b43eff011066e27d4c77028ecfd1a8f87d464a9478374eca868785ddf8
src/q2/rolling.py,src/q2/rolling.py,源码、依赖及正式运行版本,32703,7d80ef5b50328b7b5a47f0130d9f484d3fd509202cd226124d1688a038a4eca9
src/q2/run.py,src/q2/run.py,源码、依赖及正式运行版本,8217,70f539594cc0dbe5377a1be138916a4f2962f447ec8b432af4a39a6d7b49ae71
src/q2/scenarios.py,src/q2/scenarios.py,源码、依赖及正式运行版本,10752,f6695c73c15b85ad09dac7a9f0e8ddc4c6941c02624089b11c5d604a25d2ef58
src/q2/shadows.py,src/q2/shadows.py,源码、依赖及正式运行版本,6469,14031f391a49d39f7887c0f41a6a2726c34f947e230c373859b406cff823f395
src/q2/test_baseline_reuse.py,src/q2/test_baseline_reuse.py,源码、依赖及正式运行版本,4750,cf9c578e5b4d233f5db6aea866c187b714fbb955a4a63a474e554f75b63f3d10
src/q2/test_dispatch.py,src/q2/test_dispatch.py,源码、依赖及正式运行版本,8055,f35945d7f0589cd72e91ab5430c1b51d58d4b3fc070d0bd525fcc920dc5d4a81
src/q2/test_execution.py,src/q2/test_execution.py,源码、依赖及正式运行版本,12428,7347e0a09c6ca109399e84d5d5cf4118bf4c77e10ee09dbdf1802a09a7c244fe
src/q2/test_forecast_dispatch.py,src/q2/test_forecast_dispatch.py,源码、依赖及正式运行版本,26830,4c2fc3a67feed4668d5bb3ab4d77593b6c4b79d014c0bf51257d50126209c770
src/q2/test_full_run.py,src/q2/test_full_run.py,源码、依赖及正式运行版本,4874,d75e5bf8bf9bac3a8d8e4b91df0db80c0b34b3627fd1098f3d2d3dd928ab82b0
src/q2/test_horizon_execution.py,src/q2/test_horizon_execution.py,源码、依赖及正式运行版本,3241,03be10be609e833dba20b7ea50c05423998c187e9ae52dc752b845df1ef4a527
src/q2/test_linear_policy.py,src/q2/test_linear_policy.py,源码、依赖及正式运行版本,11305,573661a5c010cc597a1a17a09ef49e25ce4228f2bf56e36c82c10599fa32c045
src/q2/test_q2.py,src/q2/test_q2.py,源码、依赖及正式运行版本,17730,b4f977037684b8171e73d193bd8b2b920dadfc8eb145204562a6009cab34ffc2
src/q2/traceability.py,src/q2/traceability.py,源码、依赖及正式运行版本,5806,3d22f125873b4bfb2a6f5378be8410e21497f0a660a9c1756a58b7191b138df3
src/q3/__init__.py,src/q3/__init__.py,源码、依赖及正式运行版本,62,fa09181345a311b05f0b903c0cc7f6645644688de92d195d9e2f0811694b6a89
src/q3/analysis.py,src/q3/analysis.py,源码、依赖及正式运行版本,14927,f1a700e41e38253158ddd12289406e3bd5a51ad15acd8ca237ad0b502191fc55
src/q3/checkpoint.py,src/q3/checkpoint.py,源码、依赖及正式运行版本,2448,fd670445ff1054103b7d51b8896808fb40efcdba963e1e13c1d0e8b77add30c2
src/q3/config.py,src/q3/config.py,源码、依赖及正式运行版本,5017,f89cd39b2295bb5b7da9761543151cf04d2aeb220b322fa2a0d14bc6394ccd2a
src/q3/data.py,src/q3/data.py,源码、依赖及正式运行版本,7764,787cb1e2eef6a2994100179df66f38597e1b7c5b08f7e709841e78ff16191eaf
src/q3/export.py,src/q3/export.py,源码、依赖及正式运行版本,8981,7db0e119b97b72f89a4e7d9ddb3e9974aa15b40f79b71d02662e4766c1f5ed63
src/q3/fast_solver.py,src/q3/fast_solver.py,源码、依赖及正式运行版本,40051,131c54dd93e0c4dcb44b8e838b99ae54128b0f5b725b7b7149c58ef66422cf36
src/q3/full_run.py,src/q3/full_run.py,源码、依赖及正式运行版本,15104,6434bf8cc19643dcda4f7ed8648229722ebbb2d702893ebca50ac094bbbe3f08
src/q3/gurobi_backend.py,src/q3/gurobi_backend.py,源码、依赖及正式运行版本,5697,9bb8a766ee4088a3588d0f3855d6140b71f86bf48c6227b4fcd15c7f40ce94e1
src/q3/incumbent.py,src/q3/incumbent.py,源码、依赖及正式运行版本,3422,5bec6c40a16fdd7792b0f78bc9a32713a2ba91c88bc31ccabf5c5f6ae94a6086
src/q3/migrate_rescue.py,src/q3/migrate_rescue.py,源码、依赖及正式运行版本,12669,6c21c50389943fd3042ab19077d074cc2b6fd475ac7ec527cdc3cf8be71b427a
src/q3/migrate_solver.py,src/q3/migrate_solver.py,源码、依赖及正式运行版本,8416,435c28cb7c21b3bc93a3d35449b9d75894e0d97144f758c794fceefb990e9a85
src/q3/multistage.py,src/q3/multistage.py,源码、依赖及正式运行版本,8778,bab2fc0150d4711ac559a14ef39976bd6d5a1f88f6975fe008ce28fc42acfbbc
src/q3/optimization.py,src/q3/optimization.py,源码、依赖及正式运行版本,29303,96965ce1d88db291873f511122872b797393ced24bb9fd614e220c6d30e33cff
src/q3/parallel.py,src/q3/parallel.py,源码、依赖及正式运行版本,3616,9f38de066d14c0677ba0263781682bc18c941765d844bc96cc85ce415f44d682
src/q3/parallel_benchmark.py,src/q3/parallel_benchmark.py,源码、依赖及正式运行版本,7762,86f2319fc6c7dbcb3bd267b03c2dcc1fbbf569e20e135f452ea7b7b3e057cb32
src/q3/physics.py,src/q3/physics.py,源码、依赖及正式运行版本,3692,11846e9952d73dc496ea4b7cdae7f3c4f06a232a179b7225909a494d34c8b6aa
src/q3/requirements.txt,src/q3/requirements.txt,源码、依赖及正式运行版本,44,4b3df929db899479b62a0fd093728809e449bdc98af3c8da5ac2f2b9de81ae72
src/q3/rolling.py,src/q3/rolling.py,源码、依赖及正式运行版本,17176,e6b4b711e452793845f054b9d23a0988b033a0c3cd6c4b9072c81187b5dda537
src/q3/run.py,src/q3/run.py,源码、依赖及正式运行版本,10724,019b3e931020c5b4a5fb88ba5347475f18b32e2e8ed65500b5670dea86463222
src/q3/sampled.py,src/q3/sampled.py,源码、依赖及正式运行版本,6859,da60829e87fc8ecfcf1791de5de8f732ee4d561a40ebea807120b78d7c70f81a
src/q3/scenarios.py,src/q3/scenarios.py,源码、依赖及正式运行版本,6200,39cbe1f72a55205913f2af7f115b6c2a3cbf71a41537d19ce721cfdfd72b3612
src/q3/solver_probe.py,src/q3/solver_probe.py,源码、依赖及正式运行版本,18113,b0c0e74951a041611fd377edbfe5e7a1d40056466aee84a2665826adb7d00fdd
src/q3/status_server.py,src/q3/status_server.py,源码、依赖及正式运行版本,4942,f313bb37c3d90ec384cfdd8a76e7250d83d53b6dcbc69997e843f1f7634c8584
src/q3/terminal.py,src/q3/terminal.py,源码、依赖及正式运行版本,5535,e52b4637ffa0ce8d6612a77f0a5bf97275d43c6cc6caa9726637b0c71844b054
src/q3/test_fast_solver.py,src/q3/test_fast_solver.py,源码、依赖及正式运行版本,5960,0810f4c45f362fcd36d48ee29de6becfa32e5f8835534122b70fff3d0628db03
src/q3/test_full_run.py,src/q3/test_full_run.py,源码、依赖及正式运行版本,11064,c60e812b6239dfb669b13e6cd4e5724971a8256a90bad01d8ac360a3656c94c7
src/q3/test_gurobi_backend.py,src/q3/test_gurobi_backend.py,源码、依赖及正式运行版本,3316,ead6d63ab3c721bb1bd8e0e5dd7d847be3cf1ae95ea1254116a4f870ddc465c0
src/q3/test_parallel.py,src/q3/test_parallel.py,源码、依赖及正式运行版本,7524,592d451f5735688c3cdcbcbffb2fe3ec8c788bfd619540ea22e7b4a90dc88d28
src/q3/test_production_rescue.py,src/q3/test_production_rescue.py,源码、依赖及正式运行版本,7248,6b70b4e749a2b3e68a7fddc5b320e957d77b24069457eab2e469685e351d6356
src/q3/test_q3.py,src/q3/test_q3.py,源码、依赖及正式运行版本,14536,72b1913ed7cf845d459eaafc58a7368117570de60346d49a671674c499128a25
src/q3/test_solver_acceleration.py,src/q3/test_solver_acceleration.py,源码、依赖及正式运行版本,6315,07a66a49c05e071e677d50c2383e3c389d3d9ed4d47444fe208b802815a930c6
src/q3/test_validation.py,src/q3/test_validation.py,源码、依赖及正式运行版本,3966,9bf64f7d410c6520317d81d0bb57f43b375ef59fb0fb3c2c59a2b75b57405263
